sequence_id,student_id,student_name,session_number,step_number,piece_category,strategy_used,time_seconds,success,difficulty_perceived,notes
SEQ_STU_004_01,STU_004,Gregory,2,176,internal,color_matching,14.19,False,6,
SEQ_STU_004_01,STU_004,Gregory,2,177,internal,color_matching,14.62,True,10,
SEQ_STU_004_01,STU_004,Gregory,2,178,internal,color_matching,11.34,True,6,
SEQ_STU_004_01,STU_004,Gregory,2,179,edge,color_matching,13.33,True,7,
SEQ_STU_004_01,STU_004,Gregory,2,180,internal,color_matching,3.31,True,7,
SEQ_STU_004_01,STU_004,Gregory,2,181,internal,color_matching,9.7,True,8,
SEQ_STU_004_01,STU_004,Gregory,2,182,internal,color_matching,6.45,True,4,
SEQ_STU_004_01,STU_004,Gregory,2,183,edge,color_matching,10.48,True,2,
SEQ_STU_004_01,STU_004,Gregory,2,184,internal,color_matching,4.36,True,3,Asked for hint (denied)
SEQ_STU_004_01,STU_004,Gregory,2,185,internal,color_matching,13.0,True,5,
SEQ_STU_004_01,STU_004,Gregory,2,186,internal,color_matching,4.03,True,5,Recognized pattern from earlier
SEQ_STU_004_01,STU_004,Gregory,2,187,internal,color_matching,8.44,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,1,internal,color_matching,7.39,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,2,internal,color_matching,14.41,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,3,internal,color_matching,6.81,False,5,
SEQ_STU_004_02,STU_004,Gregory,3,4,internal,color_matching,4.8,True,2,Frustration visible
SEQ_STU_004_02,STU_004,Gregory,3,5,internal,color_matching,5.13,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,6,edge,color_matching,9.28,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,7,internal,color_matching,3.08,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,8,internal,color_matching,13.28,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,9,internal,color_matching,9.69,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,10,internal,color_matching,10.0,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,11,internal,color_matching,6.35,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,12,internal,color_matching,14.8,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,13,internal,color_matching,8.06,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,14,internal,color_matching,13.1,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,15,internal,color_matching,10.37,False,7,
SEQ_STU_004_02,STU_004,Gregory,3,16,internal,color_matching,3.3,False,1,
SEQ_STU_004_02,STU_004,Gregory,3,17,internal,color_matching,6.68,True,4,Grouped similar colors together
SEQ_STU_004_02,STU_004,Gregory,3,18,internal,color_matching,4.57,True,6,Tried piece upside down first
SEQ_STU_004_02,STU_004,Gregory,3,19,internal,color_matching,6.89,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,20,internal,color_matching,8.11,True,5,
SEQ_STU_004_02,STU_004,Gregory,3,21,edge,color_matching,13.21,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,22,internal,color_matching,14.94,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,23,internal,color_matching,13.79,True,5,
SEQ_STU_004_02,STU_004,Gregory,3,24,internal,color_matching,4.8,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,25,internal,color_matching,11.44,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,26,internal,color_matching,12.66,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,27,internal,color_matching,5.29,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,28,internal,color_matching,13.09,True,10,Smiled when piece fit
SEQ_STU_004_02,STU_004,Gregory,3,29,internal,color_matching,11.86,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,30,edge,color_matching,4.92,True,1,
SEQ_STU_004_02,STU_004,Gregory,3,31,internal,color_matching,12.2,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,32,internal,color_matching,5.12,False,8,
SEQ_STU_004_02,STU_004,Gregory,3,33,internal,color_matching,6.12,True,5,
SEQ_STU_004_02,STU_004,Gregory,3,34,edge,color_matching,7.55,False,6,
SEQ_STU_004_02,STU_004,Gregory,3,35,internal,color_matching,4.08,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,36,internal,color_matching,4.23,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,37,internal,color_matching,14.52,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,38,internal,color_matching,5.38,False,10,
SEQ_STU_004_02,STU_004,Gregory,3,39,internal,color_matching,14.48,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,40,edge,color_matching,14.46,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,41,internal,color_matching,14.46,True,10,Recognized pattern from earlier
SEQ_STU_004_02,STU_004,Gregory,3,42,edge,color_matching,5.84,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,43,internal,color_matching,7.36,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,44,internal,color_matching,9.67,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,45,internal,color_matching,10.74,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,46,edge,color_matching,14.3,True,5,
SEQ_STU_004_02,STU_004,Gregory,3,47,internal,color_matching,14.44,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,48,edge,color_matching,8.36,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,49,internal,color_matching,8.28,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,50,edge,color_matching,10.15,False,2,
SEQ_STU_004_02,STU_004,Gregory,3,51,internal,color_matching,11.5,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,52,internal,color_matching,9.23,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,53,internal,color_matching,7.37,True,3,Tried piece upside down first
SEQ_STU_004_02,STU_004,Gregory,3,54,edge,color_matching,6.18,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,55,edge,color_matching,9.07,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,56,internal,color_matching,11.66,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,57,internal,color_matching,10.65,False,1,
SEQ_STU_004_02,STU_004,Gregory,3,58,internal,color_matching,6.34,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,59,edge,color_matching,12.78,True,8,Finally found the matching piece
SEQ_STU_004_02,STU_004,Gregory,3,60,edge,color_matching,14.45,False,2,Finally found the matching piece
SEQ_STU_004_02,STU_004,Gregory,3,61,internal,color_matching,10.71,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,62,internal,color_matching,10.97,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,63,edge,color_matching,13.41,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,64,edge,color_matching,13.94,True,8,Muttered something about the sky
SEQ_STU_004_02,STU_004,Gregory,3,65,edge,color_matching,9.0,False,3,
SEQ_STU_004_02,STU_004,Gregory,3,66,internal,color_matching,10.6,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,67,internal,color_matching,11.24,True,3,Muttered something about the sky
SEQ_STU_004_02,STU_004,Gregory,3,68,internal,color_matching,12.26,True,7,
SEQ_STU_004_02,STU_004,Gregory,3,69,internal,color_matching,4.55,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,70,internal,color_matching,8.36,True,9,
SEQ_STU_004_02,STU_004,Gregory,3,71,internal,color_matching,14.19,False,4,Muttered something about the sky
SEQ_STU_004_02,STU_004,Gregory,3,72,internal,color_matching,5.31,True,9,Finally found the matching piece
SEQ_STU_004_02,STU_004,Gregory,3,73,internal,color_matching,8.46,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,74,internal,color_matching,12.42,True,5,Asked for hint (denied)
SEQ_STU_004_02,STU_004,Gregory,3,75,edge,color_matching,11.2,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,76,internal,color_matching,9.92,False,3,
SEQ_STU_004_02,STU_004,Gregory,3,77,internal,color_matching,7.51,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,78,internal,color_matching,13.16,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,79,internal,color_matching,11.83,True,4,
SEQ_STU_004_02,STU_004,Gregory,3,80,internal,color_matching,9.83,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,81,internal,color_matching,3.21,True,8,
SEQ_STU_004_02,STU_004,Gregory,3,82,internal,color_matching,6.31,False,9,
SEQ_STU_004_02,STU_004,Gregory,3,83,internal,color_matching,7.4,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,84,internal,color_matching,3.32,False,3,Took break after this piece
SEQ_STU_004_02,STU_004,Gregory,3,85,internal,color_matching,14.16,True,10,
SEQ_STU_004_02,STU_004,Gregory,3,86,internal,color_matching,5.77,True,3,
SEQ_STU_004_02,STU_004,Gregory,3,87,internal,color_matching,3.74,True,10,Grouped similar colors together
SEQ_STU_004_02,STU_004,Gregory,3,88,internal,color_matching,4.56,True,2,
SEQ_STU_004_02,STU_004,Gregory,3,89,internal,color_matching,6.13,True,1,
SEQ_STU_004_02,STU_004,Gregory,3,90,internal,color_matching,11.52,True,1,
SEQ_STU_004_02,STU_004,Gregory,3,91,internal,color_matching,10.39,False,10,
SEQ_STU_004_02,STU_004,Gregory,3,92,internal,color_matching,10.68,True,5,
SEQ_STU_004_02,STU_004,Gregory,3,93,edge,color_matching,7.45,True,6,
SEQ_STU_004_02,STU_004,Gregory,3,94,internal,color_matching,8.1,False,5,
SEQ_STU_004_03,STU_004,Gregory,4,1,internal,color_matching,4.64,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,2,internal,color_matching,9.66,True,9,
SEQ_STU_004_03,STU_004,Gregory,4,3,internal,color_matching,5.49,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,4,internal,color_matching,6.31,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,5,edge,color_matching,9.53,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,6,internal,color_matching,4.78,False,2,
SEQ_STU_004_03,STU_004,Gregory,4,7,internal,color_matching,11.45,True,9,Took break after this piece
SEQ_STU_004_03,STU_004,Gregory,4,8,internal,color_matching,4.22,True,4,
SEQ_STU_004_03,STU_004,Gregory,4,9,internal,color_matching,14.63,True,9,
SEQ_STU_004_03,STU_004,Gregory,4,10,internal,color_matching,8.9,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,11,internal,color_matching,5.36,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,12,internal,color_matching,13.31,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,13,internal,color_matching,8.95,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,14,internal,color_matching,15.0,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,15,internal,color_matching,14.03,False,7,
SEQ_STU_004_03,STU_004,Gregory,4,16,internal,color_matching,8.24,True,10,Grouped similar colors together
SEQ_STU_004_03,STU_004,Gregory,4,17,internal,color_matching,12.97,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,18,internal,color_matching,7.84,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,19,internal,color_matching,3.3,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,20,internal,color_matching,8.83,True,5,Recognized pattern from earlier
SEQ_STU_004_03,STU_004,Gregory,4,21,edge,color_matching,10.03,True,9,Muttered something about the sky
SEQ_STU_004_03,STU_004,Gregory,4,22,internal,color_matching,12.09,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,23,internal,color_matching,14.97,True,3,Muttered something about the sky
SEQ_STU_004_03,STU_004,Gregory,4,24,internal,color_matching,10.31,True,5,
SEQ_STU_004_03,STU_004,Gregory,4,25,internal,color_matching,10.18,False,7,
SEQ_STU_004_03,STU_004,Gregory,4,26,internal,color_matching,9.35,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,27,internal,color_matching,10.08,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,28,internal,color_matching,12.0,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,29,internal,color_matching,4.78,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,30,internal,color_matching,9.85,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,31,internal,color_matching,8.24,True,9,
SEQ_STU_004_03,STU_004,Gregory,4,32,edge,color_matching,10.14,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,33,internal,color_matching,8.35,True,5,
SEQ_STU_004_03,STU_004,Gregory,4,34,internal,color_matching,8.17,True,8,Took break after this piece
SEQ_STU_004_03,STU_004,Gregory,4,35,edge,color_matching,12.84,True,2,Tried piece upside down first
SEQ_STU_004_03,STU_004,Gregory,4,36,internal,color_matching,13.09,True,5,Asked for hint (denied)
SEQ_STU_004_03,STU_004,Gregory,4,37,internal,color_matching,14.32,True,10,
SEQ_STU_004_03,STU_004,Gregory,4,38,edge,color_matching,10.15,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,39,internal,color_matching,4.0,False,9,
SEQ_STU_004_03,STU_004,Gregory,4,40,internal,color_matching,10.05,False,9,Almost gave up on this section
SEQ_STU_004_03,STU_004,Gregory,4,41,internal,color_matching,14.65,False,5,
SEQ_STU_004_03,STU_004,Gregory,4,42,internal,color_matching,4.93,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,43,internal,color_matching,11.85,True,8,
SEQ_STU_004_03,STU_004,Gregory,4,44,internal,color_matching,7.49,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,45,internal,color_matching,6.11,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,46,internal,color_matching,4.12,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,47,internal,color_matching,6.59,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,48,internal,color_matching,9.13,True,10,
SEQ_STU_004_03,STU_004,Gregory,4,49,internal,color_matching,4.98,True,9,
SEQ_STU_004_03,STU_004,Gregory,4,50,internal,color_matching,11.71,True,8,
SEQ_STU_004_03,STU_004,Gregory,4,51,internal,color_matching,3.6,True,4,
SEQ_STU_004_03,STU_004,Gregory,4,52,internal,color_matching,6.1,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,53,internal,color_matching,8.13,False,4,
SEQ_STU_004_03,STU_004,Gregory,4,54,edge,color_matching,6.41,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,55,internal,color_matching,7.25,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,56,edge,color_matching,10.68,False,5,
SEQ_STU_004_03,STU_004,Gregory,4,57,edge,color_matching,7.52,True,5,
SEQ_STU_004_03,STU_004,Gregory,4,58,internal,color_matching,8.15,True,5,
SEQ_STU_004_03,STU_004,Gregory,4,59,internal,color_matching,8.33,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,60,internal,color_matching,4.92,True,4,
SEQ_STU_004_03,STU_004,Gregory,4,61,edge,color_matching,7.88,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,62,internal,color_matching,9.89,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,63,edge,color_matching,9.02,True,7,
SEQ_STU_004_03,STU_004,Gregory,4,64,internal,color_matching,6.1,True,9,
SEQ_STU_004_03,STU_004,Gregory,4,65,internal,color_matching,9.91,True,2,Almost gave up on this section
SEQ_STU_004_03,STU_004,Gregory,4,66,internal,color_matching,5.57,True,4,
SEQ_STU_004_03,STU_004,Gregory,4,67,edge,color_matching,12.07,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,68,internal,color_matching,13.48,True,4,
SEQ_STU_004_03,STU_004,Gregory,4,69,internal,color_matching,7.89,True,4,Recognized pattern from earlier
SEQ_STU_004_03,STU_004,Gregory,4,70,edge,color_matching,6.85,True,6,
SEQ_STU_004_03,STU_004,Gregory,4,71,internal,color_matching,11.4,True,5,
SEQ_STU_004_03,STU_004,Gregory,4,72,internal,color_matching,8.95,True,2,
SEQ_STU_004_03,STU_004,Gregory,4,73,internal,color_matching,10.8,True,5,Muttered something about the sky
SEQ_STU_004_03,STU_004,Gregory,4,74,internal,color_matching,8.0,True,8,
SEQ_STU_004_03,STU_004,Gregory,4,75,internal,color_matching,14.18,True,3,
SEQ_STU_004_03,STU_004,Gregory,4,76,edge,color_matching,10.13,True,1,
SEQ_STU_004_03,STU_004,Gregory,4,77,internal,color_matching,14.48,False,8,
SEQ_STU_004_04,STU_004,Gregory,5,1,internal,color_matching,4.16,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,2,internal,color_matching,14.94,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,3,internal,color_matching,7.73,False,9,
SEQ_STU_004_04,STU_004,Gregory,5,4,edge,color_matching,10.96,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,5,edge,color_matching,9.98,True,5,
SEQ_STU_004_04,STU_004,Gregory,5,6,internal,color_matching,7.57,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,7,internal,color_matching,10.06,True,1,
SEQ_STU_004_04,STU_004,Gregory,5,8,edge,color_matching,10.36,True,1,
SEQ_STU_004_04,STU_004,Gregory,5,9,internal,color_matching,12.37,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,10,internal,color_matching,3.53,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,11,internal,color_matching,11.74,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,12,internal,color_matching,9.66,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,13,internal,color_matching,14.71,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,14,internal,color_matching,7.47,True,1,Muttered something about the sky
SEQ_STU_004_04,STU_004,Gregory,5,15,edge,color_matching,10.87,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,16,internal,color_matching,14.66,True,5,
SEQ_STU_004_04,STU_004,Gregory,5,17,internal,color_matching,14.98,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,18,internal,color_matching,8.18,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,19,internal,color_matching,3.17,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,20,edge,color_matching,8.32,False,10,
SEQ_STU_004_04,STU_004,Gregory,5,21,internal,color_matching,14.44,False,4,
SEQ_STU_004_04,STU_004,Gregory,5,22,internal,color_matching,12.66,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,23,internal,color_matching,7.43,False,3,
SEQ_STU_004_04,STU_004,Gregory,5,24,internal,color_matching,5.21,True,5,Smiled when piece fit
SEQ_STU_004_04,STU_004,Gregory,5,25,edge,color_matching,10.59,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,26,internal,color_matching,3.11,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,27,internal,color_matching,4.83,False,8,
SEQ_STU_004_04,STU_004,Gregory,5,28,internal,color_matching,13.58,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,29,internal,color_matching,10.36,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,30,internal,color_matching,11.51,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,31,edge,color_matching,6.01,True,1,Asked for hint (denied)
SEQ_STU_004_04,STU_004,Gregory,5,32,internal,color_matching,3.18,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,33,edge,color_matching,8.93,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,34,internal,color_matching,10.15,True,1,
SEQ_STU_004_04,STU_004,Gregory,5,35,internal,color_matching,6.28,False,7,
SEQ_STU_004_04,STU_004,Gregory,5,36,internal,color_matching,13.23,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,37,edge,color_matching,3.64,True,8,
SEQ_STU_004_04,STU_004,Gregory,5,38,edge,color_matching,8.16,True,9,Asked for hint (denied)
SEQ_STU_004_04,STU_004,Gregory,5,39,internal,color_matching,7.2,True,5,
SEQ_STU_004_04,STU_004,Gregory,5,40,internal,color_matching,5.1,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,41,internal,color_matching,5.79,False,6,
SEQ_STU_004_04,STU_004,Gregory,5,42,internal,color_matching,14.76,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,43,internal,color_matching,10.83,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,44,internal,color_matching,13.44,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,45,internal,color_matching,11.56,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,46,internal,color_matching,11.84,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,47,internal,color_matching,14.8,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,48,internal,color_matching,5.91,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,49,edge,color_matching,3.37,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,50,internal,color_matching,13.77,True,9,Almost gave up on this section
SEQ_STU_004_04,STU_004,Gregory,5,51,internal,color_matching,10.28,False,1,
SEQ_STU_004_04,STU_004,Gregory,5,52,internal,color_matching,11.58,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,53,internal,color_matching,14.75,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,54,internal,color_matching,6.2,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,55,internal,color_matching,3.14,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,56,edge,color_matching,9.06,False,7,
SEQ_STU_004_04,STU_004,Gregory,5,57,internal,color_matching,5.07,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,58,edge,color_matching,8.13,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,59,internal,color_matching,11.26,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,60,internal,color_matching,12.41,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,61,internal,color_matching,10.15,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,62,edge,color_matching,6.07,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,63,edge,color_matching,8.11,True,3,
SEQ_STU_004_04,STU_004,Gregory,5,64,edge,color_matching,12.17,True,6,
SEQ_STU_004_04,STU_004,Gregory,5,65,internal,color_matching,11.44,True,8,
SEQ_STU_004_04,STU_004,Gregory,5,66,internal,color_matching,6.05,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,67,edge,color_matching,14.84,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,68,internal,color_matching,5.1,False,9,
SEQ_STU_004_04,STU_004,Gregory,5,69,internal,color_matching,10.11,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,70,internal,color_matching,4.24,False,9,
SEQ_STU_004_04,STU_004,Gregory,5,71,internal,color_matching,7.7,False,10,
SEQ_STU_004_04,STU_004,Gregory,5,72,edge,color_matching,5.07,False,10,
SEQ_STU_004_04,STU_004,Gregory,5,73,internal,color_matching,5.55,True,2,Grouped similar colors together
SEQ_STU_004_04,STU_004,Gregory,5,74,internal,color_matching,5.11,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,75,internal,color_matching,8.21,True,1,
SEQ_STU_004_04,STU_004,Gregory,5,76,edge,color_matching,10.58,False,8,
SEQ_STU_004_04,STU_004,Gregory,5,77,edge,color_matching,4.46,True,5,
SEQ_STU_004_04,STU_004,Gregory,5,78,internal,color_matching,7.6,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,79,internal,color_matching,6.47,True,2,
SEQ_STU_004_04,STU_004,Gregory,5,80,internal,color_matching,12.06,True,9,
SEQ_STU_004_04,STU_004,Gregory,5,81,internal,color_matching,5.34,True,10,
SEQ_STU_004_04,STU_004,Gregory,5,82,internal,color_matching,11.12,True,4,
SEQ_STU_004_04,STU_004,Gregory,5,83,internal,color_matching,14.94,True,7,
SEQ_STU_004_04,STU_004,Gregory,5,84,internal,color_matching,3.04,False,10,
SEQ_STU_004_04,STU_004,Gregory,5,85,internal,color_matching,13.01,True,1,
SEQ_STU_004_04,STU_004,Gregory,5,86,internal,color_matching,14.67,True,2,Smiled when piece fit
SEQ_STU_004_04,STU_004,Gregory,5,87,internal,color_matching,13.99,False,2,
SEQ_STU_005_00,STU_005,Rachel,1,1,edge,edge_first,3.02,True,7,
SEQ_STU_005_00,STU_005,Rachel,1,2,edge,edge_first,14.07,True,8,Muttered something about the sky
SEQ_STU_005_00,STU_005,Rachel,1,3,edge,edge_first,3.18,True,7,
SEQ_STU_005_00,STU_005,Rachel,1,4,edge,edge_first,5.43,True,10,
SEQ_STU_005_00,STU_005,Rachel,1,5,edge,edge_first,7.86,True,1,
SEQ_STU_005_00,STU_005,Rachel,1,6,edge,edge_first,9.48,True,10,
SEQ_STU_005_00,STU_005,Rachel,1,7,edge,edge_first,9.35,True,10,Tried piece upside down first
SEQ_STU_005_00,STU_005,Rachel,1,8,edge,edge_first,7.45,True,8,
SEQ_STU_005_00,STU_005,Rachel,1,9,internal,edge_first,9.83,True,10,
SEQ_STU_005_00,STU_005,Rachel,1,10,edge,edge_first,3.27,True,6,
SEQ_STU_005_00,STU_005,Rachel,1,11,edge,edge_first,14.56,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,12,edge,edge_first,6.63,False,10,
SEQ_STU_005_00,STU_005,Rachel,1,13,edge,edge_first,4.67,True,6,
SEQ_STU_005_00,STU_005,Rachel,1,14,edge,edge_first,14.66,True,5,
SEQ_STU_005_00,STU_005,Rachel,1,15,edge,edge_first,11.05,True,10,
SEQ_STU_005_00,STU_005,Rachel,1,16,edge,edge_first,3.9,True,9,
SEQ_STU_005_00,STU_005,Rachel,1,17,edge,edge_first,4.1,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,18,edge,edge_first,5.12,False,6,
SEQ_STU_005_00,STU_005,Rachel,1,19,edge,edge_first,3.89,True,5,
SEQ_STU_005_00,STU_005,Rachel,1,20,internal,edge_first,7.4,True,9,
SEQ_STU_005_00,STU_005,Rachel,1,21,edge,edge_first,6.52,True,6,
SEQ_STU_005_00,STU_005,Rachel,1,22,edge,edge_first,9.07,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,23,internal,edge_first,7.41,True,1,
SEQ_STU_005_00,STU_005,Rachel,1,24,edge,edge_first,3.6,True,6,
SEQ_STU_005_00,STU_005,Rachel,1,25,edge,edge_first,14.41,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,26,internal,edge_first,13.37,True,9,
SEQ_STU_005_00,STU_005,Rachel,1,27,internal,edge_first,13.65,True,1,Asked for hint (denied)
SEQ_STU_005_00,STU_005,Rachel,1,28,internal,edge_first,10.82,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,29,edge,edge_first,11.6,True,7,Asked for hint (denied)
SEQ_STU_005_00,STU_005,Rachel,1,30,edge,edge_first,14.09,True,8,Frustration visible
SEQ_STU_005_00,STU_005,Rachel,1,31,edge,edge_first,14.32,True,1,Muttered something about the sky
SEQ_STU_005_00,STU_005,Rachel,1,32,edge,edge_first,7.46,True,8,
SEQ_STU_005_00,STU_005,Rachel,1,33,internal,edge_first,4.31,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,34,edge,edge_first,11.97,True,8,Muttered something about the sky
SEQ_STU_005_00,STU_005,Rachel,1,35,edge,edge_first,4.63,True,7,
SEQ_STU_005_00,STU_005,Rachel,1,36,edge,edge_first,11.17,True,2,
SEQ_STU_005_00,STU_005,Rachel,1,37,edge,edge_first,9.89,True,5,
SEQ_STU_005_00,STU_005,Rachel,1,38,edge,edge_first,10.75,True,7,
SEQ_STU_005_00,STU_005,Rachel,1,39,internal,edge_first,9.88,True,3,
SEQ_STU_005_00,STU_005,Rachel,1,40,edge,edge_first,6.35,True,2,
SEQ_STU_005_00,STU_005,Rachel,1,41,edge,edge_first,12.52,False,8,
SEQ_STU_005_00,STU_005,Rachel,1,42,edge,edge_first,6.73,True,2,Frustration visible
SEQ_STU_005_00,STU_005,Rachel,1,43,internal,edge_first,3.54,True,10,
SEQ_STU_005_00,STU_005,Rachel,1,44,internal,edge_first,11.22,True,5,
SEQ_STU_005_00,STU_005,Rachel,1,45,internal,edge_first,13.58,True,9,
